"","id","global_region","Country","Region","construction_period_start","construction_period_end","steel","copper","aluminum","unspecified_metal","metal_based","wood","paper_cardboard","straw","biomass_based","concrete","cement","aggregates","cca","brick","mortar_plaster","mineral_fill","plaster_board_gypsum","Adobe","Asphalt","Bitumen","natural_stone","cement_asbestos","Clay","siding_unspecified","other_construction_materials","Ceramics","Glass","Plastics","Polystyrene","PVC","Lineoleum","Carpet","Heraklith","Mineral_wool","insulation_unspecified","other_unspecified_material","other_materials","total","building_description","no_floors","Occupation","building_type","label","measurement_type","urban_rural","floor_area_type","Authors","publication_year","publication_title","publication_outlet","copyright","DOI","URL","comment_scope","comment_conversion","comment_aggregation","comment_primary","comment_secondary","data_entry","X66","climate_classification","equator_distance","heating_degree_days_0","heating_degree_days_1","cooling_degree_days_0","cooling_degree_days_1","country_land_area","population_0","Notes..population_0","population_1","urbanization_0","urbanization_1","gdp_0","gdp_1","hdi_0","hdi_1","cluster"
"86",126,"Europe","Germany",NA,1961,1971,NA,NA,NA,57.375,57.375,6.375,NA,NA,6.375,"1020",NA,NA,1020,NA,191.25,NA,NA,NA,NA,6.375,NA,NA,NA,NA,197.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.5,38.25,63.75,1345.125,"Four floor - multifamily - block and strip IMI 1",4,"residential","MFH",NA,"NULL",NA,"net","Gruhler, Karin; Bﾃｶhm, Ruth; Deilmann, Clemens; Schiller, Georg",2002,"Stofflich-energetische Gebﾃ､udesteckbriefe - Gebﾃ､udevergleiche und Hochrechnungen fﾃｼr Bebauungsstrukturen","Iﾃ・EEER Schriften 38","Copyright Iﾃ・EEER",NA,"http://nbn-resolving.de/urn:nbn:de:0168-ssoar-396855","NULL","Recalculated for gross flor area by this table's authors.","Material categories ""Dachdeckungen"" (roof cover material) and ""Sonst. Stoffe, Schﾃｼttungen"" (Other materials, fillings) summed into Other category.",NA,"Heating Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values.  Land area: Land area in 1961 (east+west), Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 1960, Urban pop. in 1970, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.","Heeren and Fishman",NA,"Cfb,Dfb",5728,3615.6525,3912.95,126.6275025,156.0650025,348410,73123,NA,78355,0.714,0.723,11776,16999,"NULL","NULL",4
"87",127,"Europe","Germany",NA,1970,1991,NA,NA,NA,110.6621773,110.6621773,NA,NA,NA,NA,"1035.016835",NA,NA,1035.016835,NA,84.62401796,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.62401796,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.509539843,32.54769921,39.05723905,1269.360269,"Five floor - multifamily - panel IMI 2",5,"residential","MFH",NA,"NULL",NA,"net","Gruhler, Karin; Bﾃｶhm, Ruth; Deilmann, Clemens; Schiller, Georg",2002,"Stofflich-energetische Gebﾃ､udesteckbriefe - Gebﾃ､udevergleiche und Hochrechnungen fﾃｼr Bebauungsstrukturen","Iﾃ・EEER Schriften 38","Copyright Iﾃ・EEER",NA,"http://nbn-resolving.de/urn:nbn:de:0168-ssoar-396855","NULL","Recalculated for gross flor area by this table's authors","Material categories ""Dachdeckungen"" (roof cover material) and ""Sonst. Stoffe, Schﾃｼttungen"" (Other materials, fillings) summed into Other category.","Construction period assuming ""post1970"" is a 20 year period.","Heating Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values.  Land area: Land area in 1970s (east+west), Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 1970, Urban pop. in 1990, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.","Heeren and Fishman",NA,"Cfb,Dfb",5728,4076.765,4027.5225,133.8275,194.369995,348297,77783,NA,79961,0.723,0.731,16581,26568,"NULL","NULL",4
"88",128,"Europe","Germany",NA,1970,1991,NA,NA,NA,93.45227981,93.45227981,NA,NA,NA,NA,"961.2234494",NA,NA,961.2234494,NA,73.42679128,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.42679128,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.675162843,20.02548853,26.70065137,1154.803172,"Eleven floor - multifamily - panel IMI 3",11,"residential","MFH",NA,"NULL",NA,"net","Gruhler, Karin; Bﾃｶhm, Ruth; Deilmann, Clemens; Schiller, Georg",2002,"Stofflich-energetische Gebﾃ､udesteckbriefe - Gebﾃ､udevergleiche und Hochrechnungen fﾃｼr Bebauungsstrukturen","Iﾃ・EEER Schriften 38","Copyright Iﾃ・EEER",NA,"http://nbn-resolving.de/urn:nbn:de:0168-ssoar-396855","NULL","Recalculated for gross flor area by this table's authors.","Material categories ""Dachdeckungen"" (roof cover material) and ""Sonst. Stoffe, Schﾃｼttungen"" (Other materials, fillings) summed into Other category.",NA,"Heating Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values.  Land area: Land area in 1970s (east+west), Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 1970, Urban pop. in 1990, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.","Heeren and Fishman",NA,"Cfb,Dfb",5728,4076.765,4027.5225,133.8275,194.369995,348297,77783,NA,79961,0.723,0.731,16581,26568,"NULL","NULL",4
"89",129,"Europe","Germany",NA,1970,1991,NA,NA,NA,101.7370016,101.7370016,6.782466775,NA,NA,6.782466775,"956.3278153",NA,NA,956.3278153,NA,40.69480065,NA,NA,NA,NA,6.782466775,NA,NA,NA,NA,47.47726743,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.56493355,13.56493355,27.1298671,1139.454418,"Eighteen floor - multifamily - panel IMI 4",18,"residential","MFH",NA,"NULL",NA,"net","Gruhler, Karin; Bﾃｶhm, Ruth; Deilmann, Clemens; Schiller, Georg",2002,"Stofflich-energetische Gebﾃ､udesteckbriefe - Gebﾃ､udevergleiche und Hochrechnungen fﾃｼr Bebauungsstrukturen","Iﾃ・EEER Schriften 38","Copyright Iﾃ・EEER",NA,"http://nbn-resolving.de/urn:nbn:de:0168-ssoar-396855","NULL","Recalculated for gross flor area by this table's authors.","Material categories ""Dachdeckungen"" (roof cover material) and ""Sonst. Stoffe, Schﾃｼttungen"" (Other materials, fillings) summed into Other category.",NA,"Heating Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values.  Land area: Land area in 1970s (east+west), Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 1970, Urban pop. in 1990, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.","Heeren and Fishman",NA,"Cfb,Dfb",5728,4076.765,4027.5225,133.8275,194.369995,348297,77783,NA,79961,0.723,0.731,16581,26568,"NULL","NULL",4
"90",130,"Europe","Germany",NA,1990,2011,NA,NA,NA,67.14285714,67.14285714,10.32967033,NA,NA,10.32967033,"542.3076923",NA,NA,542.3076923,"377.032967",123.956044,NA,NA,NA,NA,5.164835165,NA,NA,NA,NA,506.1538462,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.164835165,56.81318681,61.97802198,1187.912088,"Three floor - multifamily - brick GWB",3,"residential","MFH","B","NULL",NA,"net","Gruhler, Karin; Bﾃｶhm, Ruth; Deilmann, Clemens; Schiller, Georg",2002,"Stofflich-energetische Gebﾃ､udesteckbriefe - Gebﾃ､udevergleiche und Hochrechnungen fﾃｼr Bebauungsstrukturen","Iﾃ・EEER Schriften 38","Copyright Iﾃ・EEER",NA,"http://nbn-resolving.de/urn:nbn:de:0168-ssoar-396855","NULL","Recalculated for gross flor area by this table's authors.","Material categories ""Dachdeckungen"" (roof cover material) and ""Sonst. Stoffe, Schﾃｼttungen"" (Other materials, fillings) summed into Other category.","Construction period assuming ""post1990"" is a 20 year period.","Heating Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values.  Land area: Land area in 2017, Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 1990, Urban pop. in 2010, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.","Heeren and Fishman",NA,"Cfb,Dfb",5728,3627.84,3576.875,183.875,192.7050025,348672,79380,NA,81482,0.731,0.77,25054,43189,"NULL","NULL",4
"91",133,"Europe","Germany",NA,1949,1979,NA,NA,NA,116,116,12,NA,NA,12,"1146",NA,NA,1146,"447",NA,71,360,NA,NA,NA,NA,NA,NA,NA,878,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,4,24,2176,"MFH",NA,"residential","MFH",NA,"NULL",NA,"gross","Ortlepp, Regine; Gruhler, Karin; Schiller, Georg",2018,"Materials in Germany's domestic building stock: calculation model and uncertainties","Building Research & Information","Copyright Taylor & Francis","10.1080/09613218.2016.1264121","https://doi.org/10.1080/09613218.2016.1264121","NULL","NULL","Roof covering is other",NA,"Heating Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values.  Land area: Land area in 1950 (east+west), Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 1950, Urban pop. in 1980, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.","Heeren and Fishman",NA,"Cfb,Dfb",5728,3656.4925,4066.255,167.5124975,117.68,345282,67991,NA,78081,0.679,0.728,4674,22021,"NULL","NULL",6
"92",134,"Europe","Germany",NA,1979,1991,NA,NA,NA,152,152,9,NA,NA,9,"1336",NA,NA,1336,"299",NA,71,225,NA,NA,NA,NA,NA,NA,NA,595,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,3,15,2107,"MFH",NA,"residential","MFH",NA,"NULL",NA,"gross","Ortlepp, Regine; Gruhler, Karin; Schiller, Georg",2018,"Materials in Germany's domestic building stock: calculation model and uncertainties","Building Research & Information","Copyright Taylor & Francis","10.1080/09613218.2016.1264121","https://doi.org/10.1080/09613218.2016.1264121","NULL","NULL","Roof covering is other",NA,"Heating Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values.  Land area: Land area in 1970s (east+west), Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 1980, Urban pop. in 1990, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.","Heeren and Fishman",NA,"Cfb,Dfb",5728,4066.255,4027.5225,117.68,194.369995,348297,78081,NA,79961,0.728,0.731,22021,26568,"NULL","NULL",6
"93",135,"Europe","Germany",NA,1991,2011,NA,NA,NA,126,126,26,NA,NA,26,"962",NA,NA,962,"669",NA,100,303,NA,NA,NA,NA,NA,NA,NA,1072,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,11,30,2216,"MFH",NA,"residential","MFH",NA,"NULL",NA,"gross","Ortlepp, Regine; Gruhler, Karin; Schiller, Georg",2018,"Materials in Germany's domestic building stock: calculation model and uncertainties","Building Research & Information","Copyright Taylor & Francis","10.1080/09613218.2016.1264121","https://doi.org/10.1080/09613218.2016.1264121","NULL","NULL","Roof covering is other",NA,"Heating Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values.  Land area: Land area in 2017, Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 1990, Urban pop. in 2010, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.","Heeren and Fishman",NA,"Cfb,Dfb",5728,4027.5225,3576.875,194.369995,192.7050025,348672,79961,NA,81482,0.731,0.77,26568,43189,"NULL","NULL",6
"94",137,"SIDS","Grenada",NA,NA,NA,27,NA,NA,NA,27,40,NA,NA,40,"1315",NA,"45",1360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1427,"Concrete Structure A (Concrete block walls; Concrete slab floor; Concrete pillar foundation; Timber + sheet steel roof)",12,"residential","SFH, MFH","C","NULL",NA,NA,"Symmes, Robert; Telesford, John; Fishman, Tomer; Su-yin, Tan; De Kroon, Kristen; Singh, Simron",NA,"GIS-based material stock analysis ・EEE・EEE A case study of buildings in Grenada and material lost due to extreme weather","In preparation","Author permission",NA,NA,"NULL","NULL","NULL","NULL","Heating Degree Days: Data not available for this country in https://www.kapsarc.org/research/projects/global-degree-days-database/.Cooling Degree Days: Data not available for this country in https://www.kapsarc.org/research/projects/global-degree-days-database/. Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data not available for this country, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 2015, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data for this country not available in https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.","Heeren and Fishman",NA,"Af",1348,NA,NA,NA,NA,344,NA,"Data not available for this country",NA,NA,0.36,NA,NA,"NULL","NULL",4
"95",139,"SIDS","Grenada",NA,NA,NA,36,NA,NA,NA,36,90,NA,NA,90,"345",NA,"45",390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,516,"Timber Structure (Timber walls + siding; Timber floor; Concrete footing foundation;  Timber + sheet steel roof)",12,"residential","SFH","W","NULL",NA,NA,"Symmes, Robert; Telesford, John; Fishman, Tomer; Su-yin, Tan; De Kroon, Kristen; Singh, Simron",NA,"GIS-based material stock analysis ・EEE・EEE A case study of buildings in Grenada and material lost due to extreme weather","In preparation","Author permission",NA,NA,"NULL","NULL","NULL","NULL","Heating Degree Days: Data not available for this country in https://www.kapsarc.org/research/projects/global-degree-days-database/.Cooling Degree Days: Data not available for this country in https://www.kapsarc.org/research/projects/global-degree-days-database/. Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data not available for this country, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 2015, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data for this country not available in https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.","Heeren and Fishman",NA,"Af",1348,NA,NA,NA,NA,344,NA,"Data not available for this country",NA,NA,0.36,NA,NA,"NULL","NULL",2
"96",140,"SIDS","Grenada",NA,NA,NA,35,NA,NA,NA,35,90,NA,NA,90,"1125",NA,"159",1284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1409,"Concrete/Timber Mix Structure (Concrete block walls, concrete slab floor, concrete slab foundation; Timber + sheet steel roof)",12,"residential","SFH","C-W","NULL",NA,NA,"Symmes, Robert; Telesford, John; Fishman, Tomer; Su-yin, Tan; De Kroon, Kristen; Singh, Simron",NA,"GIS-based material stock analysis ・EEE・EEE A case study of buildings in Grenada and material lost due to extreme weather","In preparation","Author permission",NA,NA,"NULL","NULL","NULL","NULL","Heating Degree Days: Data not available for this country in https://www.kapsarc.org/research/projects/global-degree-days-database/.Cooling Degree Days: Data not available for this country in https://www.kapsarc.org/research/projects/global-degree-days-database/. Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data not available for this country, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 2015, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data for this country not available in https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.","Heeren and Fishman",NA,"Af",1348,NA,NA,NA,NA,344,NA,"Data not available for this country",NA,NA,0.36,NA,NA,"NULL","NULL",4
"97",146,"South_and_Southeast_Asia","India",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1017",NA,NA,1017,"1013",149,196,NA,NA,NA,NA,NA,NA,NA,NA,1358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,24,2399,"multi storey",3,"residential","MFH",NA,"NULL",NA,NA,"Mastrucci, Alessio; Rao, Narasimha D.",2017,"Decent housing in the developing world: Reducing life-cycle energy requirements","Energy and Buildings","Copyright Elsevier","10.1016/j.enbuild.2017.07.072","https://doi.org/10.1016/j.enbuild.2017.07.072","NULL","NULL","Unclear what the color brown in Fig. 3 signifies. Included as ""other""","Reference floor surface: 640m2. Author suggests that values may be on the high side. Wait for new paper.","Heating Degree Days: No data after 2013, HDD in 2013, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: No data after 2013, CDD in 2013, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values. Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Population in 2016, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 2015, Urban pop. in 2020, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: No data after 2016, GDP in 2016, Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.","Heeren and Fishman",NA,"Aw,Cwa",2447,NA,417.6475,NA,2904.8125,2973193,NA,"No data after 2016",1268155,0.328,0.349,NA,5961,"NULL","NULL",6
"98",147,"Europe","Italy","Turin",1965,2004,52.60229133,0.081833061,0.047463175,NA,52.73158757,1.571194763,NA,NA,1.571194763,"1200.327332",NA,NA,1200.327332,"63.01145663",90.18003273,NA,NA,NA,NA,NA,NA,NA,NA,NA,153.1914894,30.52373159,1.47299509,3.436988543,NA,NA,NA,NA,NA,2.63502455,NA,8.183306056,46.25204583,1454.07365,"Residential (6110 m^2)",10,"residential",NA,NA,"NULL","urban","net","Blengini, Gian Andrea",2009,"Life cycle of buildings, demolition and recycling potential: A case study in Turin, Italy","Building and Environment","Copyright Elsevier","10.1016/j.buildenv.2008.03.007","https://doi.org/10.1016/j.buildenv.2008.03.007","NULL","Converted to net area","NULL","NULL","Heating Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values.  Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 1965, Urban pop. in 2005, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.","Heeren and Fishman",NA,"Cfa",5013,2782.605,2870.8325,313.15,397.0125,294140,51987,NA,57709,0.618,0.677,9320,32380,"NULL","NULL",4
"99",149,"East_Asia","Japan",NA,NA,1949,1,NA,2,NA,3,73,NA,NA,73,"5",NA,"78",83,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,52,5,NA,NA,NA,NA,NA,NA,NA,NA,32,89,251,"Traditional wooden house",NA,"residential","SFH","W","NULL",NA,NA,"Tanikawa, Hiroki; Hashimoto, Seiji",2009,"Urban stock over time: spatial material stock analysis using 4d-GIS","Building Research & Information","Copyright Taylor & Francis","10.1080/09613210903169394","https://doi.org/10.1080/09613210903169394","NULL","NULL","NULL","NULL","Heating Degree Days: Pre-1949, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: Pre-1949, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values. Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: No data before 1950, Urban pop. in 1950, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Pre 1949, Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.","Heeren and Fishman",NA,"Cfa",3969,NA,2017.3125,NA,653.5125,364485,NA,"Pre-1949",81971,NA,0.534,NA,2363,"NULL","NULL",2
"100",150,"East_Asia","Japan",NA,1950,1958,4,NA,2,NA,6,73,NA,NA,73,"113",NA,"78",191,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,52,5,NA,NA,NA,NA,NA,NA,NA,NA,32,89,362,"Traditional wooden house",NA,"residential","SFH","W","NULL",NA,NA,"Tanikawa, Hiroki; Hashimoto, Seiji",2009,"Urban stock over time: spatial material stock analysis using 4d-GIS","Building Research & Information","Copyright Taylor & Francis","10.1080/09613210903169394","https://doi.org/10.1080/09613210903169394","NULL","NULL","NULL","NULL","Heating Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values.  Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 1950, Urban pop. in 1960, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.","Heeren and Fishman",NA,"Cfa",3969,2026.32495,2061.6001,662.1275,600.902525,364485,83805,NA,92389,0.534,0.633,2519,4324,"NULL","NULL",2
"101",151,"East_Asia","Japan",NA,1959,1970,4,NA,2,NA,6,81,NA,NA,81,"113",NA,"78",191,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,52,5,NA,NA,NA,NA,NA,NA,NA,NA,32,89,370,"Traditional wooden house",NA,"residential","SFH","W","NULL",NA,NA,"Tanikawa, Hiroki; Hashimoto, Seiji",2009,"Urban stock over time: spatial material stock analysis using 4d-GIS","Building Research & Information","Copyright Taylor & Francis","10.1080/09613210903169394","https://doi.org/10.1080/09613210903169394","NULL","NULL","NULL","NULL","Heating Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values.  Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 1960, Urban pop. in 1970, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.","Heeren and Fishman",NA,"Cfa",3969,1938.385,2321.267575,631.95,594.342525,364485,93297,NA,104345,0.633,0.719,4652,12904,"NULL","NULL",2
