id,global_region,Country,Region,construction_period_start,construction_period_end,steel,copper,aluminum,unspecified_metal,metal_based,wood,paper_cardboard,straw,biomass_based,concrete,cement,aggregates,cca,brick,mortar_plaster,mineral_fill,plaster_board_gypsum,Adobe,Asphalt,Bitumen,natural_stone,cement_asbestos,Clay,siding_unspecified,other_construction_materials,Ceramics,Glass,Plastics,Polystyrene,PVC,Lineoleum,Carpet,Heraklith,Mineral_wool,insulation_unspecified,other_unspecified_material,other_materials,total,building_description,no_floors,Occupation,building_type,label,measurement_type,urban_rural,floor_area_type,Authors,publication_year,publication_title,publication_outlet,copyright,DOI,URL,comment_scope,comment_conversion,comment_aggregation,comment_primary,comment_secondary,data_entry,,climate_classification,equator_distance,heating_degree_days_0,heating_degree_days_1,cooling_degree_days_0,cooling_degree_days_1,country_land_area,population_0,Notes..population_0,population_1,urbanization_0,urbanization_1,gdp_0,gdp_1,hdi_0,hdi_1
175,Europe,Luxembourg,Esch-sur-Alzette,1969,1995,NA,NA,NA,38.75968992,38.75968992,29.06976744,NA,NA,29.06976744,910.8527132,NA,300.3875969,1211.24031,645.3488372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,645.3488372,NA,3.875968992,NA,NA,NA,NA,NA,NA,NA,NA,9.689922481,13.56589147,1937.984496,SFH,NA,residential,SFH,NA,NULL,urban,gross,"Mastrucci, Alessio; Marvuglia, Antonino; Popovici, Emil; Leopold, Ulrich; Benetto, Enrico",2017,Geospatial characterization of building material stocks for the life cycle assessment of end-of-life scenarios at the urban scale,"Resources, Conservation and Recycling",Copyright Elsevier,10.1016/j.resconrec.2016.07.003,https://doi.org/10.1016/j.resconrec.2016.07.003,NULL,NULL,NULL,NULL,"Heating Degree Days: Data not available for this country in https://www.kapsarc.org/research/projects/global-degree-days-database/.Cooling Degree Days: Data not available for this country in https://www.kapsarc.org/research/projects/global-degree-days-database/. Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 1970, Urban pop. in 1995, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.",Heeren and Fishman,,Cfb,5505,NA,NA,NA,NA,2586,338,NA,410,0.744,0.829,23369,44149,NULL,NULL
176,Europe,Luxembourg,Esch-sur-Alzette,1994,NA,NA,NA,NA,34.68686869,34.68686869,24.48484848,NA,NA,24.48484848,873.2929293,NA,277.4949495,1150.787879,820.2424242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,820.2424242,NA,4.080808081,NA,NA,NA,NA,NA,NA,NA,NA,6.121212121,10.2020202,2040.40404,SFH,NA,residential,SFH,NA,NULL,urban,gross,"Mastrucci, Alessio; Marvuglia, Antonino; Popovici, Emil; Leopold, Ulrich; Benetto, Enrico",2017,Geospatial characterization of building material stocks for the life cycle assessment of end-of-life scenarios at the urban scale,"Resources, Conservation and Recycling",Copyright Elsevier,10.1016/j.resconrec.2016.07.003,https://doi.org/10.1016/j.resconrec.2016.07.003,NULL,NULL,NULL,NULL,"Heating Degree Days: Data not available for this country in https://www.kapsarc.org/research/projects/global-degree-days-database/.Cooling Degree Days: Data not available for this country in https://www.kapsarc.org/research/projects/global-degree-days-database/. Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Population in 2016, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 1995, Urban pop. in 2020, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: GDP in 2016, Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.",Heeren and Fishman,,Cfb,5505,NA,NA,NA,NA,2586,404,NA,584,0.829,0.915,44298,69057,NULL,NULL
177,Europe,Luxembourg,Esch-sur-Alzette,NA,1949,NA,NA,NA,24.21511628,24.21511628,125.9186047,NA,NA,125.9186047,481.880814,NA,479.4593023,961.3401163,1293.087209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1293.087209,NA,4.843023256,NA,NA,NA,NA,NA,NA,NA,NA,12.10755814,16.9505814,2421.511628,MFH,NA,residential,MFH,NA,NULL,urban,gross,"Mastrucci, Alessio; Marvuglia, Antonino; Popovici, Emil; Leopold, Ulrich; Benetto, Enrico",2017,Geospatial characterization of building material stocks for the life cycle assessment of end-of-life scenarios at the urban scale,"Resources, Conservation and Recycling",Copyright Elsevier,10.1016/j.resconrec.2016.07.003,https://doi.org/10.1016/j.resconrec.2016.07.003,NULL,NULL,NULL,NULL,"Heating Degree Days: Data not available for this country in https://www.kapsarc.org/research/projects/global-degree-days-database/.Cooling Degree Days: Data not available for this country in https://www.kapsarc.org/research/projects/global-degree-days-database/. Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Population in 1950, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: No data before 1950, Urban pop. in 1950, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Pre-1949, GDP in 1950, Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.",Heeren and Fishman,,Cfb,5505,NA,NA,NA,NA,2586,NA,Pre-1949,296,NA,0.672,NA,13340,NULL,NULL
178,Europe,Luxembourg,Esch-sur-Alzette,1949,1969,NA,NA,NA,37.33333333,37.33333333,39.2,NA,NA,39.2,843.7333333,NA,313.6,1157.333333,621.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,621.6,NA,3.733333333,NA,NA,NA,NA,NA,NA,NA,NA,9.333333333,13.06666667,1868.533333,MFH,NA,residential,MFH,NA,NULL,urban,gross,"Mastrucci, Alessio; Marvuglia, Antonino; Popovici, Emil; Leopold, Ulrich; Benetto, Enrico",2017,Geospatial characterization of building material stocks for the life cycle assessment of end-of-life scenarios at the urban scale,"Resources, Conservation and Recycling",Copyright Elsevier,10.1016/j.resconrec.2016.07.003,https://doi.org/10.1016/j.resconrec.2016.07.003,NULL,NULL,NULL,NULL,"Heating Degree Days: Data not available for this country in https://www.kapsarc.org/research/projects/global-degree-days-database/.Cooling Degree Days: Data not available for this country in https://www.kapsarc.org/research/projects/global-degree-days-database/. Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 1950, Urban pop. in 1970, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: GDP in 1950, Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.",Heeren and Fishman,,Cfb,5505,NA,NA,NA,NA,2586,296,Population in 1950,338,0.672,0.744,13340,23369,NULL,NULL
179,Europe,Luxembourg,Esch-sur-Alzette,1969,1995,NA,NA,NA,35.64814815,35.64814815,26.73611111,NA,NA,26.73611111,837.7314815,NA,276.2731481,1114.00463,593.5416667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,593.5416667,NA,3.564814815,NA,NA,NA,NA,NA,NA,NA,NA,8.912037037,12.47685185,1782.407407,MFH,NA,residential,MFH,NA,NULL,urban,gross,"Mastrucci, Alessio; Marvuglia, Antonino; Popovici, Emil; Leopold, Ulrich; Benetto, Enrico",2017,Geospatial characterization of building material stocks for the life cycle assessment of end-of-life scenarios at the urban scale,"Resources, Conservation and Recycling",Copyright Elsevier,10.1016/j.resconrec.2016.07.003,https://doi.org/10.1016/j.resconrec.2016.07.003,NULL,NULL,NULL,NULL,"Heating Degree Days: Data not available for this country in https://www.kapsarc.org/research/projects/global-degree-days-database/.Cooling Degree Days: Data not available for this country in https://www.kapsarc.org/research/projects/global-degree-days-database/. Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 1970, Urban pop. in 1995, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.",Heeren and Fishman,,Cfb,5505,NA,NA,NA,NA,2586,338,NA,410,0.744,0.829,23369,44149,NULL,NULL
180,Europe,Luxembourg,Esch-sur-Alzette,1994,NA,NA,NA,NA,30.99319728,30.99319728,21.87755102,NA,NA,21.87755102,780.2993197,NA,247.9455782,1028.244898,732.8979592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,732.8979592,NA,3.646258503,NA,NA,NA,NA,NA,NA,NA,NA,5.469387755,9.115646258,1823.129252,MFH,NA,residential,MFH,NA,NULL,urban,gross,"Mastrucci, Alessio; Marvuglia, Antonino; Popovici, Emil; Leopold, Ulrich; Benetto, Enrico",2017,Geospatial characterization of building material stocks for the life cycle assessment of end-of-life scenarios at the urban scale,"Resources, Conservation and Recycling",Copyright Elsevier,10.1016/j.resconrec.2016.07.003,https://doi.org/10.1016/j.resconrec.2016.07.003,NULL,NULL,NULL,NULL,"Heating Degree Days: Data not available for this country in https://www.kapsarc.org/research/projects/global-degree-days-database/.Cooling Degree Days: Data not available for this country in https://www.kapsarc.org/research/projects/global-degree-days-database/. Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Population in 2016, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 1995, Urban pop. in 2020, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: GDP in 2016, Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.",Heeren and Fishman,,Cfb,5505,NA,NA,NA,NA,2586,404,NA,584,0.829,0.915,44298,69057,NULL,NULL
181,East_Asia,Macau,Macau,2000,2016,237,NA,NA,NA,237,8,NA,NA,8,NA,499,559,1058,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,28,1,NA,NA,0,NA,NA,NA,NA,NA,9,38,1375,national average,NA,NA,NA,NA,country-weighed average,NA,NA,"Song, Qingbin; Duan, Huabo; Yu, Danfeng; Li, Jinhui; Wang, Chao; Zuo, Jian",2018,Characterizing the essential materials and energy performance of city buildings: A case study of Macau,Journal of Cleaner Production,Copyright Elsevier,10.1016/j.jclepro.2018.05.148,https://doi.org/10.1016/j.jclepro.2018.05.148,NULL,NULL,NULL,NULL,"Heating Degree Days: Data not available for this country in https://www.kapsarc.org/research/projects/global-degree-days-database/.Cooling Degree Days: Data not available for this country in https://www.kapsarc.org/research/projects/global-degree-days-database/. Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data not available for this country, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 2000, Urban pop. in 2015, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data for this country not available in https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.",Heeren and Fishman,,Cwa,2469,NA,NA,NA,NA,28.2,NA,Data not available for this country,NA,1,1,NA,NA,NULL,NULL
182,Europe,Netherlands,NA,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,2100,NA,NA,2100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2100,NA,NA,residential,NA,NA,NULL,urban,NA,"Mﾃｼller, Daniel B.",2006,Stock dynamics for forecasting material flows・EEE・EEECase study for housing in The Netherlands,Ecological Economics,Copyright Elsevier,10.1016/j.ecolecon.2005.09.025,https://doi.org/10.1016/j.ecolecon.2005.09.025,NULL,NULL,NULL,Study only reported on concrete,"Heating Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: CDD in 2013, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values. Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Population in 2016, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 2000, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.",Heeren and Fishman,,Cfb,5812,NA,2803.14,NA,78.9499975,33893,NA,NA,15926,NA,0.768,NA,39923,NULL,NULL
183,ANZ,New_Zealand,NA,1972,1972,27.83229279,3.305274489,NA,0.496232508,31.63379979,18.46071044,NA,NA,18.46071044,192.949408,NA,NA,192.949408,9.546824543,6.546393972,NA,24.51022605,NA,NA,0.138643703,NA,3.094725511,NA,NA,43.83681378,NA,1.238213132,NA,NA,0.086114101,NA,NA,NA,NA,0.113024758,NA,1.437351991,288.318084,1972 Modal House 92.9 m^2,NA,residential,SFH,NA,NULL,NA,gross,"Johnstone, Ivan M.",2001,Energy and mass flows of housing: A model and example,Building and Environment,Copyright Elsevier,10.1016/S0360-1323(99)00065-7,https://doi.org/10.1016/S0360-1323(99)00065-7,NULL,NULL,NULL,NULL,"Heating Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values.  Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 1970, Urban pop. in 1975, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.",Heeren and Fishman,,Cfb,4549,NA,1869.6775,NA,91.235,264537,NA,NA,2929,0.811,0.828,NA,16338,NULL,NULL
184,ANZ,New_Zealand,NA,1996,1996,18.234,1.391,2.53,0.461,22.616,95.95,NA,NA,95.95,28.75,NA,NA,28.75,0.85,NA,NA,37.03,NA,NA,0.0128,NA,0.0105,NA,NA,37.9033,NA,1.15,NA,NA,1.935,NA,1.324,NA,NA,0.105,NA,4.514,189.7333,New Zealand Institute of Valuers National Modal House 1996 Revision 100 m^2,NA,residential,SFH,NA,NULL,NA,gross,"Johnstone, Ivan M.",2001,Energy and mass flows of housing: A model and example,Building and Environment,Copyright Elsevier,10.1016/S0360-1323(99)00065-7,https://doi.org/10.1016/S0360-1323(99)00065-7,NULL,NULL,NULL,NULL,"Heating Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values.  Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 1995, Urban pop. in 2000, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.",Heeren and Fishman,,Cfb,4549,NA,1902.224975,NA,82.7949975,264537,NA,NA,3697,0.856,0.86,NA,22846,NULL,NULL
185,Europe,Norway,NA,2001,2001,NA,NA,NA,NA,NA,90,NA,NA,90,360,NA,NA,360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,450,detached houses,NA,residential,SFH,NA,NULL,NA,NA,"Bergsdal, Hﾃ･vard; Brattebﾃｸ, Helge; Bohne, Rolf A.; Mﾃｼller, Daniel B.",2007,Dynamic material flow analysis for Norway's dwelling stock,Building Research & Information,Copyright Taylor & Francis,10.1080/09613210701287588,https://doi.org/10.1080/09613210701287588,NULL,NULL,NULL,Study only reported concrete and wood,"Heating Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values.  Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 2000, Urban pop. in 2005, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.",Heeren and Fishman,,Dfc,6896,NA,5886.17,NA,6.42999975,304282,NA,NA,4514,0.76,0.777,NA,54330,NULL,NULL
186,Europe,Norway,NA,2001,2001,NA,NA,NA,NA,NA,84,NA,NA,84,406,NA,NA,406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,490,chained houses,NA,residential,SFH,NA,NULL,NA,NA,"Bergsdal, Hﾃ･vard; Brattebﾃｸ, Helge; Bohne, Rolf A.; Mﾃｼller, Daniel B.",2007,Dynamic material flow analysis for Norway's dwelling stock,Building Research & Information,Copyright Taylor & Francis,10.1080/09613210701287588,https://doi.org/10.1080/09613210701287588,NULL,NULL,NULL,Study only reported concrete and wood,"Heating Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values.  Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 2000, Urban pop. in 2005, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.",Heeren and Fishman,,Dfc,6896,NA,5886.17,NA,6.42999975,304282,NA,NA,4514,0.76,0.777,NA,54330,NULL,NULL
187,Europe,Norway,NA,2001,2001,NA,NA,NA,NA,NA,95,NA,NA,95,276,NA,NA,276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,371,multi-dwelling houses (<3 floors),2,residential,MFH,NA,NULL,NA,NA,"Bergsdal, Hﾃ･vard; Brattebﾃｸ, Helge; Bohne, Rolf A.; Mﾃｼller, Daniel B.",2007,Dynamic material flow analysis for Norway's dwelling stock,Building Research & Information,Copyright Taylor & Francis,10.1080/09613210701287588,https://doi.org/10.1080/09613210701287588,NULL,NULL,NULL,Study only reported concrete and wood,"Heating Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values.  Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 2000, Urban pop. in 2005, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.",Heeren and Fishman,,Dfc,6896,NA,5886.17,NA,6.42999975,304282,NA,NA,4514,0.76,0.777,NA,54330,NULL,NULL
188,Europe,Norway,NA,2001,2001,NA,NA,NA,NA,NA,49,NA,NA,49,772,NA,NA,772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,821,apartment blocks (>3 floors),4,residential,MFH,NA,NULL,NA,NA,"Bergsdal, Hﾃ･vard; Brattebﾃｸ, Helge; Bohne, Rolf A.; Mﾃｼller, Daniel B.",2007,Dynamic material flow analysis for Norway's dwelling stock,Building Research & Information,Copyright Taylor & Francis,10.1080/09613210701287588,https://doi.org/10.1080/09613210701287588,NULL,NULL,NULL,Study only reported concrete and wood,"Heating Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values.  Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 2000, Urban pop. in 2005, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.",Heeren and Fishman,,Dfc,6896,NA,5886.17,NA,6.42999975,304282,NA,NA,4514,0.76,0.777,NA,54330,NULL,NULL
189,Europe,Norway,NA,2001,2001,NA,NA,NA,NA,NA,49,NA,NA,49,861,NA,NA,861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,910,Commercial buildings with dwelling units,NA,"residential, commercial",MFH,NA,NULL,NA,NA,"Bergsdal, Hﾃ･vard; Brattebﾃｸ, Helge; Bohne, Rolf A.; Mﾃｼller, Daniel B.",2007,Dynamic material flow analysis for Norway's dwelling stock,Building Research & Information,Copyright Taylor & Francis,10.1080/09613210701287588,https://doi.org/10.1080/09613210701287588,NULL,NULL,NULL,Study only reported concrete and wood,"Heating Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values.  Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 2000, Urban pop. in 2005, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.",Heeren and Fishman,,Dfc,6896,NA,5886.17,NA,6.42999975,304282,NA,NA,4514,0.76,0.777,NA,54330,NULL,NULL
190,Europe,Norway,NA,NA,1900,NA,NA,NA,NA,NA,140,NA,NA,140,10,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,150,detached houses; chained houses; multi-dwelling houses (<3 floors),NA,residential,"SFH, MFH",NA,NULL,NA,NA,"Bergsdal, Hﾃ･vard; Brattebﾃｸ, Helge; Bohne, Rolf A.; Mﾃｼller, Daniel B.",2007,Dynamic material flow analysis for Norway's dwelling stock,Building Research & Information,Copyright Taylor & Francis,10.1080/09613210701287588,https://doi.org/10.1080/09613210701287588,NULL,NULL,NULL,Study only reported concrete and wood,"Heating Degree Days: Pre-1900, HDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: No data before 1948, CDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values. Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: No data before 1950, Urban pop. In 1950, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Pre-1900, Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.",Heeren and Fishman,,Dfc,6896,NA,5243.38,NA,11.6674995,304282,NA,Pre-1900,2230,NA,0.505,NA,3813,NULL,NULL
191,Europe,Norway,NA,1901,1920,NA,NA,NA,NA,NA,125,NA,NA,125,60,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,185,detached houses; chained houses; multi-dwelling houses (<3 floors),NA,residential,"SFH, MFH",NA,NULL,NA,NA,"Bergsdal, Hﾃ･vard; Brattebﾃｸ, Helge; Bohne, Rolf A.; Mﾃｼller, Daniel B.",2007,Dynamic material flow analysis for Norway's dwelling stock,Building Research & Information,Copyright Taylor & Francis,10.1080/09613210701287588,https://doi.org/10.1080/09613210701287588,NULL,NULL,NULL,Study only reported concrete and wood,"Heating Degree Days: Pre-1900, HDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: No data before 1948, CDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values. Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: No data before 1950, Urban pop. In 1950, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.",Heeren and Fishman,,Dfc,6896,NA,5243.38,NA,11.6674995,304282,2255,NA,2635,NA,0.505,3865,4972,NULL,NULL
